movie,valence,energy,darkness,tension,warmth,humor
"""22 Jump Street""",0.5168091001609961,0.41912784278392795,0.04909995794296265,0.12649022340774535,-0.04153915494680405,0.27724312543869023
"""The Hangover""",-0.1412961988909437,0.05624756515026093,-0.07499970942735672,0.16049776375293734,-0.06416774094104767,0.29062117934226994
"""Clash of the Titans""",-0.42708260752260685,0.39865482449531553,0.12169554829597473,0.15331857204437255,-0.1803637593984604,-0.10604117065668106
"""Star Trek Beyond""",-0.9008655668236315,0.3851525135338306,0.11806965619325638,0.14152441471815108,-0.13363942503929138,-0.00341816246509552
"""The Empire Strikes Back""",-0.08780018053948879,0.5104360401630401,0.052267055958509445,0.1710882619023323,0.021050572395324707,0.031138100177049637
"""Return of the Jedi""",0.47014397401362656,0.5721538484096527,-0.01831313967704773,0.28141446113586427,0.12318399548530579,0.09941849529743195
"""Star Wars: Episode I - The Phantom Menace""",-0.04111896393199762,0.40866502225399015,0.09508660435676575,0.12343967258930207,-0.1299694925546646,-0.011620789766311646
"""Star Wars: Episode II - Attack of the Clones""",-0.10976856970228255,0.6029132008552551,0.09250135719776154,0.1668027773499489,-0.03093057870864868,0.03804811179637909
"""Star Wars: Episode III - Revenge of the Sith""",-0.7322183191776275,0.3863587066531181,-0.17242504358291627,0.08302997350692749,0.3097441285848618,-0.06843951344490051
"""American Sniper""",-0.3110777980514935,0.27262014150619507,0.07936477959156035,0.13115989565849306,0.082723668217659,0.05447187274694443
"""Hulk""",-0.5661155469715595,0.5108758077025413,0.17699009478092192,0.2692765831947327,-0.15838947892189026,0.010647859424352646
"""The Amazing Spider-Man""",-0.32340238317847253,0.4624505870044232,-0.14485236555337905,0.26242974549531933,0.03708470761775971,0.010085482597351075
"""The Others""",-0.8463027226117751,0.11983661875128747,0.441886530816555,0.521930593252182,-0.22444575726985933,-0.05636056512594223
"""Amélie""",0.15291678865905853,0.1465169072151184,0.007546365261077881,0.07539825439453125,0.17192943394184113,0.16869101047515872
"""Birdman or (The Unexpected Virtue of Ignorance)""",0.5686806512996554,0.002415445446968076,0.00424868892878294,0.20000817477703095,-0.04907667636871338,0.19878441393375398
"""Zodiac""",-0.46743466462939975,0.31221771240234375,0.30657967180013657,0.5998376429080963,-0.4574433386325836,-0.14085321128368378
"""The Butterfly Effect""",-0.513496711353461,0.10356068834662438,0.2160851150751114,0.37775878310203553,-0.12324683368206024,-0.060870520770549774
"""Neighbors""",-0.0524167303262012,-0.017797239124774933,0.08365347981452942,0.07533755898475647,-0.07518492639064789,0.23362196683883668
"""Back to the Future Part III""",0.06444056034088136,0.181727135181427,0.002282429486513138,0.1131555438041687,-0.18153738975524902,0.17668739408254625
"""Braveheart""",-0.6156008834019303,0.20639741197228434,0.179811792075634,0.20848039686679842,-0.17774097472429276,-0.07921373844146729
"""Fantastic Four: Rise of the Silver Surfer""",0.7171030895900913,0.4986109219491482,0.02693826444447041,0.30267635732889175,-0.07748071849346161,-0.03428560078144073
"""Chappie""",-0.4065761857200414,0.2621518105268479,0.1585027113556862,0.14800122678279876,-0.21929270029067993,0.08096902817487717
"""The Maze Runner""",-0.23939244486391545,0.32019122242927556,0.02515974193811417,0.4809698581695557,-0.1128353700041771,-0.15082378685474396
"""Zombieland""",-0.2679288603365421,0.05330778509378434,0.45703999549150465,0.26609614193439485,-0.3438042938709259,0.22539195716381075
"""Death Proof""",-0.4455161828547717,0.3843486256897449,0.2993825361132622,0.3594072043895722,-0.40149799585342405,0.19387785196304322
"""(500) Days of Summer""",0.1544186611659825,0.002435208857059473,0.013923387974500656,0.1732944041490555,0.20071904361248016,0.16872276067733766
"""Lara Croft: Tomb Raider""",-0.358109375834465,0.44057095646858213,0.09672703593969345,0.12990899682044982,-0.07743144035339355,-0.11181573569774628
"""Avatar""",-0.2058285561700662,0.33114484548568723,-0.03540653586387635,0.08755935281515122,0.20063920617103578,-0.07562298327684402
"""Love, Rosie""",0.3968762751668692,-0.08035265505313874,-0.02321700006723404,0.17263481914997103,0.4169050961732864,0.1921645149588585
"""Crimson Peak""",-0.0506108358502388,0.0536259263753891,0.3042939335107803,0.4191439628601074,-0.16769077181816103,-0.1100204735994339
"""Training Day""",-0.3364650002414627,0.25141730606555945,0.10630129128694535,0.1697710543870926,-0.03380057215690613,0.004074513912200928
"""Despicable Me""",0.16167169905134612,0.13426150679588317,-0.09879828095436097,0.058429256081581116,0.26465234756469724,0.16382247328758243
"""The Man from U.N.C.L.E.""",0.2575993582606316,0.42793782651424406,0.03002094477415085,0.08976348042488098,-0.12030401825904846,0.2533668398857117
"""I, Robot""",-0.5812007167066137,0.31216270178556443,0.07884947955608368,0.24818633794784545,-0.19869162142276764,-0.0630912035703659
"""The Book of Eli""",0.12634913002451262,0.3495243221521378,0.05321739912033081,0.29192088544368744,-0.13137874007225037,-0.09204858541488647
"""TRON: Legacy""",-0.28439291194081306,0.3881548553705215,0.0318724550306797,0.10436135455965996,-0.1199157029390335,0.05456601083278656
"""The Imitation Game""",-0.07449961304664612,0.1270951211452484,0.15747573822736738,0.41562232673168187,-0.19968035221099853,-0.010200746357440948
"""National Treasure""",-0.37737431563436985,0.5468506783246994,0.016869294643402102,0.6883499503135682,-0.06534852832555771,-0.07099573314189911
"""Ratatouille""",0.5603381831198931,0.09073400497436523,0.0005197018384933416,0.012935776263475418,0.2250389814376831,0.1942409098148346
"""Predestination""",-0.34692982137203215,0.3676370650529861,0.08874222934246064,0.6011202394962311,-0.1616060435771942,-0.07013550728559494
"""Spectre""",-0.05995603360665532,0.4615929841995239,0.05350596010684967,0.371479332447052,-0.17573167383670807,-0.08154194056987762
"""Dead Poets Society""",-0.20469760994116465,-0.0650207981467247,0.007138393819332123,0.11581407338380814,-0.1398696005344391,-0.07576808333396912
"""Kingsman: The Secret Service""",0.12033993717549103,0.5927254885435105,-0.019687235355377197,0.24655222594738008,0.07198516726493837,0.19008298337459564
"""Inferno""",-0.048539742827415466,0.29602708220481877,0.06495438814163208,0.5540533259510995,-0.17267367243766785,-0.11881793290376663
"""X-Men Origins: Wolverine""",-0.3709564115334716,0.41488288938999174,0.07644286751747131,0.09077903926372528,-0.09698072075843811,-0.021235913038253784
"""Batman v Superman: Dawn of Justice""",-0.4341852283105254,0.45284747928380964,-0.016453436017036444,0.22422619462013244,0.04892563521862031,0.0692438930273056
"""American Pie""",-0.34323396620651087,0.011324144899845123,-0.09538211673498154,0.10222456529736519,0.04095445722341537,0.2008305609226227
"""Gone Girl""",-0.8655241027474403,0.030892081558704376,0.0770103644579649,0.5157999023795128,0.03692726045846939,-0.05149669200181961
"""The Breakfast Club""",-0.07442233574887114,-0.039768865704536444,-0.060878247022628784,0.15301600694656373,-0.05465175211429596,0.125261527299881
"""Rush Hour""",-0.1316202223300934,0.33052764683961866,0.16354372203350068,0.21608861684799197,-0.1894388496875763,0.2495912790298462
"""Minions""",0.289004189396898,0.26558872014284135,0.07914617657661438,0.16801152229309083,-0.054034909605979925,0.2572012555599213
"""L.A. Confidential""",-0.49035460601250336,0.1833858847618103,0.22165625989437104,0.6416094779968261,-0.1156375527381897,0.002013169229030609
"""Orphan""",-0.16008483620826156,0.04682451337575913,0.23554122745990752,0.30130210518836975,-0.21421115696430207,-0.07298211753368378
"""Ted 2""",-0.5889507485087961,0.09454473853111267,0.0013221502304077148,0.04531865939497948,-0.08109727501869202,0.1855737164616585
"""Saw II""",-0.16687376027305922,0.0858849585056305,0.2470347061753273,0.2235478937625885,-0.1698712319135666,-0.007058292627334595
"""Fifty Shades of Grey""",-0.14372274973429738,-0.08601491898298264,0.07288541495800019,0.37050124108791355,-0.09374355971813203,-0.04766857624053955
"""Indiana Jones and the Kingdom of the Crystal Skull""",0.14712984479653338,0.3932687476277351,-0.08292363435029984,0.09106065630912781,0.07367674708366395,-0.06313230842351913
"""The Terminator""",-0.4199151787906885,0.2779699966311455,0.13927294611930846,0.33010590076446533,-0.22476622462272644,-0.02972879260778427
"""Pirates of the Caribbean: The Curse of the Black Pearl""",-0.4451735010137782,0.5423991791903973,0.10906901955604553,0.20173314809799192,-0.1644289493560791,0.007752294540405279
"""The Fault in Our Stars""",0.9651483432389796,-0.052469624578952795,-0.09469904005527496,0.15419035553932192,0.17645042538642883,-0.030263781547546387
"""Sausage Party""",0.16005467884242536,0.18316150978207588,0.009217135608196259,0.017289012670516968,-0.09378612786531448,0.11313689947128297
"""Scott Pilgrim vs. the World""",-0.04590907245874404,0.20529536791145803,-0.00866478867828846,0.16036625057458878,0.1439262345433235,0.20069184973835946
"""Non-Stop""",-0.7768072774633765,0.34658002406358723,0.07418899349868298,0.529910047352314,-0.19307759404182434,-0.02079535275697708
"""Cloudy with a Chance of Meatballs""",-0.10095995564811996,-0.0013478882610797882,-0.05080557465553284,0.03951580822467804,-0.042360460758209234,0.22461321651935579
"""Law Abiding Citizen""",-0.6644789665543402,0.11878930628299714,0.19582987725734713,0.44233784377574925,-0.1730247586965561,-0.06176075339317322
"""Fury""",-0.5141930863261223,0.1646852880716324,0.13660176619887351,0.20513942241668703,-0.18657749742269517,-0.1577807515859604
"""The Blind Side""",0.19992768461816013,-0.08042920231819153,-0.022761065512895584,0.16735312938690186,-0.15260064601898193,-0.031249046325683594
"""The Interview""",-0.11782681252807375,0.2614696405827999,0.08184642270207405,0.08734870254993439,-0.27781731486320493,0.24736142605543138
"""The Cabin in the Woods""",-0.2663254370912909,0.023526057600975037,0.2966080605983734,0.3006381392478943,-0.20338066518306733,0.0557628095149994
"""Space Jam""",0.18175807309647404,0.12158477604389191,0.008312404155731201,0.09126974642276764,-0.00021958947181702215,0.4105999350547791
"""The Town""",-0.3793845782199732,0.10140558928251267,0.14949225783348086,0.4169868111610413,-0.019533321261405945,0.005239397287368774
"""Kick-Ass""",0.8063275566324591,0.4598314747214317,0.0148458331823349,0.09553553834557534,0.0043276071548462025,0.0792919009923935
"""Stand by Me""",0.08987941406667233,-0.01104968786239624,0.02568525671958924,0.09180594086647034,-0.022579476237297058,-0.05786477029323578
"""Sucker Punch""",-0.2714788502082229,0.26652660518884663,0.07261774241924286,0.440266764163971,-0.21107788383960724,0.0026905834674835205
"""The Godfather""",-0.3759645958431065,0.0958777442574501,0.23073652982711793,0.15738594383001328,0.0037361294031143244,0.03110135719180107
"""Paranormal Activity""",-0.43467383179813623,-0.0164930909872055,0.4157490640878677,0.5073380291461944,-0.10163696706295014,-0.021945267915725708
"""The Purge: Anarchy""",-0.7663181549869478,0.1594415031373501,0.4050306260585785,0.4084187299013138,-0.2702056527137756,-0.08780354261398315
"""Spy""",0.03594630509614946,0.4056315034627914,0.1337729558348656,0.1694771632552147,-0.17925866246223449,0.3127405188977719
"""Kill Bill: Vol. 1""",-0.6097800087183713,0.33431865200400357,0.15026686191558838,0.15580837726593016,-0.09568823873996735,-0.06365050375461578
"""The Godfather Part II""",0.029120641760528088,0.32124694138765336,0.06577298045158386,0.26573552638292314,0.13704966455698014,0.06336813881993295
"""The Twilight Saga: Eclipse""",-0.20816520042717457,0.12084006071090697,-0.11430303603410721,0.2493759632110596,0.4781323045492173,-0.10538969188928604
"""Lucy""",-0.02296382499237855,0.2189141258597374,-0.057001429796218875,0.18574458956718443,0.04377079904079438,-0.018177367746829987
"""Alice Through the Looking Glass""",-0.45202292203903194,0.23571554720401763,0.1108327716588974,0.08089380711317062,-0.11863550841808321,-0.053447574377059937
"""The Godfather Part III""",-0.30276579037308693,0.15157199501991273,0.3240247339010239,0.45645398497581485,-0.1809576630592346,-0.06119991093873978
"""The Babadook""",-1.124850530945696,-0.0007527798414230374,0.39120839834213256,0.43451139330863947,-0.25926747024059293,-0.08806610107421875
"""Nightcrawler""",-0.29292939566075804,0.245518958568573,0.22749101519584658,0.45293750166893004,-0.17976014316082,0.011496275663375854
"""The Avengers""",0.006618396315554326,0.36480014622211454,0.018314465880393982,0.035375121235847476,-0.030986636877059937,-0.027500346302986145
"""Whiplash""",0.08182627838104964,0.0029625147581100464,-0.024592876434326172,0.26272962987422943,-0.09836441278457642,-0.06778515458106994
"""The Chronicles of Narnia: Prince Caspian""",-0.39476047481099763,0.2457672894001007,0.06671802699565887,0.08846104145050049,0.07780789732933044,-0.08189556002616882
"""John Wick""",-0.5966631416231394,0.3431027337908745,0.13041874319314956,0.3258456513285637,-0.17302305996418,-0.05103333294391632
"""X-Men: Apocalypse""",0.29674932174384594,0.4431241139769554,-0.04955672919750215,0.09475414752960205,0.2675876557826996,-0.06414106488227844
"""The Princess Bride""",0.1519223589450121,0.26377805024385453,-0.013334101438522344,0.22526178658008578,0.40034206211566925,0.15573699891567233
"""The Bourne Identity""",-0.5037820015568286,0.21899125054478646,0.04115177243947983,0.6084312677383423,-0.15992994606494904,-0.043175846338272095
"""The Bourne Supremacy""",-0.48765095447500545,0.26523220241069795,0.09631148278713227,0.504045581817627,-0.21307604014873505,-0.029583707451820374
"""The Bourne Ultimatum""",-0.13145073503255844,0.2963104248046875,0.0644913885742426,0.7538084596395491,-0.18430036306381226,-0.1248852014541626
"""Annabelle""",-0.38530737307987045,0.11088163256645203,0.37087686359882355,0.16072793900966645,-0.14609939455986024,-0.0437708306312561
"""Ghost""",-0.40523476898670197,-0.005218923091888428,0.02709372639656067,0.6104671016335488,0.24736337065696717,-0.1054605171084404
"""Everest""",-0.34427347034215927,0.16111895740032198,0.06898684799671173,0.20092102736234665,-0.11771251261234283,-0.09214475005865097
"""King Kong""",-0.12874157577753068,0.3174562156200409,-0.2998405128717423,0.23099342882633211,0.4608167320489884,-0.07792310416698456
"""San Andreas""",-0.2869228298465411,0.26477124243974687,0.028391788899898532,0.42001645117998126,-0.012359457090497017,-0.09985367953777313
"""The Lobster""",-0.33876744117587804,-0.058565112948417666,0.06342014521360398,0.3287239924073219,0.08025503754615783,0.16637903526425363
"""Pitch Perfect 2""",0.5859104088818033,0.10525772720575333,0.02567880228161812,0.026854047551751137,0.040052637457847595,0.223021062836051
"""Focus""",-0.2292628701776266,0.12896922826766968,0.09134257435798646,0.06512928307056427,0.15239910930395126,0.24586774110794068
"""The Aviator""",-0.08634444738605193,0.05782580077648161,0.11467796117067337,0.22264224737882615,-0.08781863003969193,-0.031498610973358154
"""The Intern""",0.6452268027700484,0.07182951271533966,-0.1568482041358948,0.009599427692592144,0.12502450197935105,0.19276024848222734
"""Pixels""",0.1250901010197898,0.3611815094947815,-0.07676902823150158,0.1636227548122406,0.1478404298424721,0.29412867575883866
"""The Legend of Tarzan""",-0.2647706677671522,0.3741785943508148,0.08433577418327332,0.1538663387298584,-0.09294024854898453,-0.030968889594078064
"""Fantastic Beasts and Where to Find Them""",-0.5822654021903872,0.24132196009159088,-0.038027642667293554,0.11481504887342453,-0.011177468299865712,-0.0716066062450409
"""The Conjuring 2""",-0.7430021157488227,-0.018406640738248825,0.2686474397778511,0.1873116374015808,-0.297372168302536,-0.10219616442918777
"""Taken 3""",-0.9506573321297764,0.40067973211407665,0.006173339486122129,0.5933920860290527,0.026705977320671093,-0.07057355344295502
"""Incredibles 2""",-0.07687172493121275,0.48123483955860136,-0.018430529534816747,0.162265445291996,0.15386149883270264,0.0034648478031158447
"""Cars 3""",0.5319692075252533,0.27049277871847155,-0.03874409943819046,0.09047509729862213,0.12314877063035964,0.2960901528596878
"""Insurgent""",-0.4607291463762522,0.427235695719719,0.13342088758945464,0.3612831085920334,-0.13417929410934448,-0.12647667527198792
"""Allegiant""",-0.36693594232201576,0.45314020514488224,0.0357607901096344,0.3210204243659973,-0.10581645369529724,-0.10665446519851685
"""Logan""",-0.32411867813207207,0.10700492411851883,-0.11431474834680558,0.21985686719417574,0.097677980363369,-0.010328799486160278
"""Room""",0.17044538257177919,-0.012317821383476257,0.02024735808372498,0.33554980456829075,-0.038482874631881714,-0.07934841513633728
"""Ex Machina""",0.8574359323829412,-0.025254434347152716,-0.05121283978223801,0.12481658197939396,-0.0862705335021019,0.11510197818279266
"""The Game""",-0.29403774440288544,0.22045193761587145,0.06663809195160866,0.7044206723570823,-0.07206031680107117,0.010666598081588746
"""The Blair Witch Project""",-0.6784212773665785,0.10434203520417214,0.27259079813957215,0.47841649353504184,-0.10786488056182861,-0.10542234778404236
"""Sleepy Hollow""",-0.26304465532302856,0.09168920516967774,0.38004816621541976,0.5492257744073868,-0.23711538910865784,-0.16352853178977966
"""The Theory of Everything""",0.3682724578926961,-0.06879632398486138,0.023332402110099792,0.21105741858482363,0.009129995107650751,-0.017339356243610382
"""Signs""",-0.9086774622555821,0.06885205209255219,0.10977350473403931,0.7654334872961044,-0.16364629566669464,-0.07645156979560852
"""London Has Fallen""",-0.821800678037107,0.44329355955123906,0.2080825626850128,0.4397074609994888,-0.26066272258758544,-0.11390266567468643
"""Batman""",-0.3084926581941545,0.357311698794365,0.11668559908866882,0.15487397760152816,0.04708558022975923,-0.02742740511894226
"""Pacific Rim: Uprising""",-0.20199010334908962,0.34673246964812277,-0.2336592085659504,0.13460718393325805,0.33729698657989504,-0.05667592212557793
"""Zootopia""",0.08523993566632274,0.2276093602180481,-0.014618642628192902,0.20832111537456513,0.0033104658126831,0.2333230122923851
"""The Sorcerer's Apprentice""",0.0399649515748024,0.41210863590240476,0.02632899582386017,0.13889579772949218,-0.1255711257457733,-0.07473322749137878
"""It Follows""",-0.4710015542805195,-0.010140001773834229,0.15277158617973327,0.37738311290740967,-0.06385972499847412,-0.04216575622558594
"""Captain America: Civil War""",-0.21353632087508836,0.5072837233543397,0.03603225201368332,0.1457013964653015,-0.060013413429260254,0.009460270404815674
"""Batman Begins""",-0.225077689687411,0.25823068618774414,0.09654067158699035,0.33572739362716675,0.3030095547437668,0.019130900502204895
"""Inception""",-0.30515364243515897,0.4505754321813583,0.038884975016117096,0.23526849150657653,-0.12926076352596283,-0.07282654941082001
"""The Hateful Eight""",-0.09652113243937492,-0.05339758694171906,-0.00834619253873825,0.508587421476841,-0.04929034411907196,-0.07542458921670914
"""Sicario""",-0.41448908501770343,0.4047734379768372,0.08112034350633622,0.3935150533914566,-0.11230041831731796,-0.07950907945632935
"""The Silence of the Lambs""",-0.29350255156168714,0.12668925374746323,0.19618979990482333,0.3740967467427254,-0.10580284893512726,-0.0355200320482254
"""Geostorm""",-1.0324647561646998,0.3292306616902352,0.15108076781034468,0.3241666853427887,-0.13549037277698517,0.017838850617408752
"""King Arthur: Legend of the Sword""",-0.33687111486991245,0.23305582106113434,-0.017595908045768743,0.30042982995510104,0.0680059164762497,-0.10745198279619217
"""Passengers""",-0.5667458333075046,-0.14666639864444733,-0.04680582508444786,0.27459672279655933,0.20174512416124343,0.012956017628312111
"""Fargo""",-0.5659436886664481,0.14876423180103304,0.22131434977054598,0.43150262832641606,-0.13905823230743408,0.07255370765924454
"""Salt""",-0.5286752801078062,0.2972331821918488,0.06728595793247223,0.540105801820755,-0.08298756182193756,-0.08948200196027756
"""The Expendables""",-0.24887809669598937,0.4692682668566704,0.0674776166677475,0.27067700028419495,-0.11309759318828583,-0.07093086838722229
"""Underworld""",-0.3807305861264467,0.3188884269446135,0.06354241520166397,0.32456643879413605,0.14952542185783388,-0.13344666361808777
"""American Pie 2""",0.9973459509278959,0.06872300803661346,-0.032540321350097656,0.028457786142826083,0.212025748193264,0.1745425768196583
"""Moana""",-0.1037715054427584,0.16857384294271469,0.12741947770118714,0.015558715909719467,0.12023137807846068,0.22512126415967942
"""The Shawshank Redemption""",0.4478327602148056,0.02171444147825241,-0.04501880705356598,0.14723969101905823,-0.1179056465625763,-0.1084442287683487
"""The Jungle Book""",-0.06522099077701568,0.14888957291841506,0.08435214310884476,0.03867664933204651,0.07803630232810974,-0.007958881556987762
"""Apocalypse Now""",-0.32416600119322536,0.004340481758117673,0.2386456772685051,0.21352970749139788,-0.20434015393257143,-0.05176035314798355
"""Terminator 2: Judgment Day""",-0.16320476196706296,0.352393026649952,0.009323180466890332,0.4124109253287315,0.11233961284160615,-0.003293648362159729
"""War for the Planet of the Apes""",-0.6301382942125201,0.019195486605167386,0.29238208532333376,0.1714266300201416,-0.3165260165929794,0.004875652492046356
"""Hachi: A Dog's Tale""",0.024274392053484917,-0.12705546841025353,-0.007093355059623718,0.11487701386213303,0.12611882537603378,-0.05103679001331329
"""The Revenant""",-0.627559451572597,0.1457650691270828,-0.09477364774793387,0.30521335154771806,0.11844186186790467,-0.1388343721628189
"""The Mummy""",-0.286391859757714,0.54326890707016,0.38111804723739623,0.3795000374317169,-0.1986456722021103,-0.20112368047237397
"""Miss Peregrine's Home for Peculiar Children""",-0.04085454680025577,0.08986673057079314,-0.13081762045621873,0.22044401466846467,0.20450421273708344,-0.08307619392871857
"""Guardians of the Galaxy Vol. 2""",-0.04985042102634907,0.44309270977973936,0.017221704125404358,0.15630157589912413,-0.09130605310201645,-0.09903476387262344
"""Doctor Strange""",0.22746163606643677,0.3696644738316536,0.018652748316526413,0.05501060485839844,-0.2706925868988037,-0.09435409307479858
"""Thor: Ragnarok""",0.06261637508869172,0.44240776300430296,0.052478887140750885,0.09280230402946472,-0.09749157726764679,0.10098112076520921
"""Black Panther""",-0.15854370035231113,0.41452991813421247,0.10574173927307129,0.1126034140586853,-0.11009390652179718,-0.0056871697306632996
"""Pirates of the Caribbean: At World's End""",0.0252682738006115,0.4318601652979851,-0.07899456322193146,0.09856856167316437,0.3082659870386124,-0.15204207181930543
"""The Martian""",0.12740793731063604,0.027015301585197438,0.018604934215545654,0.08744416236877442,-0.17625366151332855,-0.15902769565582275
"""Paper Towns""",0.6713639094494284,-0.03833050876855851,-0.16187138706445695,0.5569862097501755,0.35860410779714585,-0.017374321818351746
"""Shazam!""",0.1328969817608595,0.2147882103919983,0.024010449647903442,0.166633765399456,-0.17507387697696686,0.1662938416004181
"""Casablanca""",-0.2532821297645569,-0.0857239704579115,0.08008959889411926,0.1537406086921692,0.16700512170791626,0.04126579314470291
"""The Nice Guys""",-0.19667571621636548,0.30380696654319767,0.014883732795715338,0.1357325702905655,-0.12095776200294495,0.2259365648031235
"""The Huntsman: Winter's War""",-0.7760792734722296,0.2537560760974884,-0.1665372669696808,0.2630396276712418,0.3171935319900513,-0.09294143319129944
"""The Addams Family""",-0.013686043024063121,0.09050305932760239,0.15554036498069762,0.20790098011493685,-0.11845733970403671,0.2551077127456665
"""Terminator: Dark Fate""",0.05208945507183671,0.41113540977239604,0.03234072327613831,0.30723533034324646,-0.044818274676799774,-0.028465524315834045
"""Now You See Me 2""",-0.13526840209960939,0.46027718484401703,0.26471093446016314,0.3781728297472,-0.14462344348430634,-0.05160917341709137
"""Kong: Skull Island""",-0.08793634995818138,0.42496064901351926,-0.25347497612237935,0.11948415189981461,0.513185864686966,-0.06279076635837555
"""Deadpool""",0.000693131983280193,0.4015545234084129,0.0789383202791214,0.18361752033233641,-0.24001765251159668,0.17892674058675767
"""The Age of Adaline""",0.7555149046238512,-0.05936944335699082,-0.08805805444717407,0.21888315826654436,0.13730698078870773,-0.08490259945392609
"""Maze Runner: The Scorch Trials""",0.07369391371806462,0.5397003710269929,0.0710942029953003,0.26415902376174927,-0.09428167343139648,-0.13432666659355164
"""The Boss Baby""",0.2954738542437554,-0.012464508414268494,0.06769189983606339,0.038873568177223206,0.07174601554870605,0.1770229309797287
"""Terminator 3: Rise of the Machines""",-0.3582216380681429,0.37857359945774083,0.1539900779724121,0.35073308646678925,-0.10282668471336365,0.041575878858566284
"""Me Before You""",-0.46860213721437116,-0.07268356382846833,-0.0026400163769721985,0.1946664243936539,0.17168840765953064,-0.03731819987297058
"""Bridge of Spies""",-0.2684513594334324,0.05365726351737976,0.06620746403932572,0.38979722112417226,-0.1529379040002823,-0.0014692749828100204
"""Meet Joe Black""",-0.11523403357714415,-0.04943088665604592,-0.19421148002147676,0.21436327844858172,0.5464799344539643,-0.09985324740409851
"""Suicide Squad""",-0.23374057142063975,0.44229756891727445,0.09526750445365906,0.10727502703666687,-0.23057425022125244,-0.036389708518981934
"""Wonder Woman""",-0.22903840616345406,0.43510945737361906,-0.13259596824645997,0.06251059770584107,0.2586121201515198,-0.009988997131586075
"""Aquaman""",0.02874521836638451,0.4114970363676548,0.0043112486600875854,0.16469305250793698,-0.1725340634584427,-0.05113270878791809
"""Ocean's Thirteen""",-0.5255523289864262,0.30855849683284764,0.16069925725460055,0.2946331426501274,-0.13110946118831635,0.026472229957580567
"""The Visit""",0.28197531374171375,0.1375535674393177,0.22082078754901885,0.43586218208074573,-0.12174358069896699,0.04957331717014313
"""Avengers: Endgame""",-0.0841803749402364,0.4143719881772995,0.11472317576408386,0.09583469778299332,-0.10541880130767822,-0.04331773519515991
"""Avengers: Infinity War""",-0.5295094717293978,0.49543366432189945,0.024991565942764277,0.1490607440471649,0.005137962102890026,-0.060533665120601654
"""Captain Marvel""",0.05093712350353599,0.41892495155334475,-0.0980926737189293,0.08546319901943207,0.13326771259307862,-0.05805639505386352
"""The 5th Wave""",-0.450677250046283,0.33959110677242277,0.027219533920288086,0.1574853241443634,-0.08816087990999222,-0.04100850224494934
"""Annihilation""",-1.177022904343903,0.021833568811416626,0.340942944586277,0.2498720556497574,-0.24492933750152587,-0.03342685103416443
"""Don't Breathe""",-0.612484036386013,0.25242478102445604,0.4377962738275528,0.3329007923603058,-0.3137925326824188,-0.08885271847248077
"""Toy Story 4""",0.6563538240268827,0.26401526629924776,-0.055508553981781006,0.041908808052539825,0.09972104579210281,0.23794153034687043
"""Central Intelligence""",0.1787023056871616,0.2661909479647875,-0.0333370715379715,0.17205366045236586,-0.11440327018499374,0.20446551710367203
"""The Accountant""",-0.5334878611067931,0.1493966192007065,0.06595912873744965,0.3549758262932301,0.02989051938056947,-0.004585057497024536
"""Ace Ventura: Pet Detective""",-0.04055392332375049,0.21184577941894533,0.18255581855773928,0.335079550743103,-0.19625413715839385,0.35177592486143117
"""The Danish Girl""",-0.06665742012805173,-0.032247564196586614,0.03924058377742767,0.10917885452508927,0.03162504732608795,0.01554696261882782
"""Southpaw""",-0.2148991676080706,0.13037407249212266,0.03637601435184479,0.21491755694150927,-0.05231595039367676,-0.051601484417915344
"""War Dogs""",-0.12521460093557835,0.06712411344051361,0.11439867168664933,0.12904918417334557,-0.043837517499923706,0.17900472581386567
"""Bruce Almighty""",-0.19403164461255074,0.07893877476453781,0.033965429663658134,0.06658060848712921,0.32688790559768677,0.17070348262786866
"""The Witch""",-0.8660603144206106,-0.020291040837764743,0.32644066512584685,0.37624931633472447,-0.18115513324737548,-0.09917426109313965
"""The Founder""",-0.15628292470831762,-0.00408232063055039,0.04161861538887024,0.10990524888038636,-0.02057710289955139,-0.028783082962036133
"""Once Upon a Time in America""",-0.6279935300350189,0.020691752433776855,0.053794801235198975,0.11411962509155274,0.002667927742004403,-0.1433173418045044
"""The Great Wall""",0.3367777019739151,0.5109580218791961,-0.1563216269016266,0.12254399359226227,0.1542500048875809,-0.06673511862754822
"""Creed""",-0.009432384162209928,0.15947618186473847,0.045128270983695984,0.17263481914997103,-0.09607916325330734,-0.08533133566379547
"""Gangs of New York""",-0.7317483015358448,0.10926052927970886,0.22615619599819184,0.15555274710059167,-0.1606065183877945,-0.08904266357421875
"""La La Land""",-0.18964416831731795,0.060301631689071655,-0.13431812301278115,0.21624304056167604,0.3280474007129669,0.29709920406341556
"""Spotlight""",-0.3822856042534113,-0.025852090120315557,0.18423723578453066,0.1582241863012314,-0.30075950622558595,-0.012123450636863708
"""Puss in Boots: The Last Wish""",0.12758312076330186,0.2822394788265228,0.0944382131099701,0.17624488323926926,0.10273316651582717,0.17378508746623994
"""Spider-Man: Homecoming""",0.4493223732570186,0.37096709981560705,-0.04352401942014694,0.05880043208599091,-0.042969971895217896,-0.05337029695510864
"""Ghost in the Shell""",-0.1329164225275495,0.14531121253967286,-0.054341612756252294,0.27239526212215426,0.0652520775794983,0.004092790186405182
