,movie,valence,energy,darkness,tension,warmth,humor,url
140,Her,0.918609942804637,-1.7415232027504821,-0.829123583929684,-0.35420868009486306,1.8651034977482095,0.20118643757412616,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg
141,Lost in Translation,0.7148871515130545,-1.8610507969187384,-1.5380789486804456,-0.6960163962302884,0.9232211445397017,1.3958958576871845,/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg
142,Collateral,-0.09638914935584013,-0.32988515226760606,0.781864426360025,0.7580012031232168,-0.5652911966583827,-0.6033793979417057,/nV5316WUsVij8sVXLCF1g7TFitg.jpg
143,The Dark Knight,-0.14104367806058835,0.4835715854318348,-0.33707435184127543,1.3674025974296897,1.5663503644126926,0.8274908072235254,/qJ2tW6WMUDux911r6m7haRef0WH.jpg
144,The Equalizer,-1.4784976661811133,0.9365585415326353,0.9198317864735641,0.6848244408121189,-1.0516082433830762,-0.4707292893134752,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg
145,28 Weeks Later,-1.7219467889861437,-0.3481108613950449,2.790757098246464,0.44761142767809053,-1.2239034791126684,-0.9865979076713083,/oix0aNv1lvW3nUGspUyvSIBlpbs.jpg
146,Live Free or Die Hard,-1.1172458959697418,0.8212195424481421,0.4610189206524573,0.9949225944670483,-0.5689432737381136,-0.32079027640341395,/31TT47YjBl7a7uvJ3ff1nrirXhP.jpg
147,Die Hard: With a Vengeance,-0.9594848055287414,0.5938626051180294,-0.10280010930260475,0.8154835362078267,-0.6008968939890111,-0.3995999777127726,/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg
148,Die Hard 2,-1.5634324266291004,1.6385015394094584,0.14828701847843034,1.2858916561295954,-0.5797556705277072,-0.6039359790987991,/ybki0UWO3OPhaM6MSniuKC7sy1R.jpg
149,Interstellar,0.6286023162515707,-0.5662032660064074,-0.02470652197483956,0.18540514897595475,-0.32382407042521855,-0.29679726423029146,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg
150,Divergent,-0.5660363667457061,1.1752850133611725,-0.2136114079280972,-0.7364610498946345,-0.7251249508545129,-0.8044667322163978,/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg
151,Transcendence,-0.0898981266769053,-0.8017759712127737,1.5065679681717163,3.543108265608068,-1.030057140553011,-0.06049912302355172,/qmOKJWl3wnXDcLhjtJHnCCCvAiO.jpg
152,Resident Evil,-0.7895336047731194,0.07393172353589827,1.7706962614818755,0.10562273089611002,-1.1472709575376663,-0.31392363785774163,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg
153,Apocalypto,-1.4564111966168707,-0.35964770402468865,0.23027415073465884,-0.03497682023637384,-0.13869074771302203,-0.7400169328951953,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg
154,The Purge,-2.371251822012243,-0.5154484118739914,3.8085212230691865,0.578926596294961,-2.2732511067755827,-0.44690180204312635,/46X1ei9uf13nkkr0OhWldGyr5Uh.jpg
155,The Holiday,1.277949962562146,-0.3780802424821965,-1.3018571049345824,-0.6542883659451215,1.1287214415860316,1.2422726109110378,/n26GUumac5MrzpJiv0DPI7MMIUJ.jpg
156,School of Rock,1.5919516011965216,-0.8938546397061579,-0.9221105054793636,-1.3536823499962374,-0.8372426026479789,1.471972466097657,/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg
157,Tomorrowland,0.6398694955302238,-0.08151294764865419,-0.5203517194943345,-0.10155853972789086,0.42776735609238126,-0.5809219646689162,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg
158,Night at the Museum,-0.04279675054099901,1.0913555993734183,-0.575850978086969,-0.34922862491120826,0.4334390136551888,1.4370562219157494,/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg
159,Meet the Parents,0.1410948326044101,-1.0511284911981915,-0.8185198453722017,-0.2019759859376014,0.4681628300844271,0.8677551873919364,/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg
160,Hotel Transylvania 2,1.1574563976571417,-1.1786582495314997,-0.2858792029647917,-1.3314158313242097,0.7863576217776652,0.8968468735965319,/3nFnrivNgipSKZ8LZJJbRSlAcTR.jpg
161,Ocean's Eleven,0.2132810212233993,0.36199423209718423,0.6121587108926677,-0.49070246712049637,0.14482112843872383,-0.21536702168035318,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg
162,Edward Scissorhands,-0.6522860977790392,-1.0768748984100034,-0.07937068943568829,0.6530803747609579,2.0529595301182555,-0.610883497711703,/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg
163,Liar Liar,0.37879033910125703,-0.6920370675644837,-1.62463182480552,-0.5127631726826615,0.23250800677406366,0.5601882739010546,/p1habYSdC7oD3WygQ5lynU5G5rV.jpg
164,Ocean's Twelve,-0.4660702229433913,0.11049227134599766,0.6278966156846001,0.18817524816135414,-0.541191279043782,0.27528940854452083,/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg
165,The Island,1.2695310831298645,1.722772002141265,-0.42226079657273596,0.13784282676933737,0.10918200668297258,-0.5294189531947686,/9MaZYEyFmQwNeDTxZGQEN8E0e4p.jpg
166,Speed,-0.4352022001960762,1.080276878243461,-0.13318193674118928,0.9829900743887876,0.07686095775098359,0.09690620851546373,/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg
167,Back to the Future Part II,0.09057008865572432,-0.21736358013074614,-0.7877412710535614,-0.6106742813570216,-0.5823059659609883,0.8475525052862546,/YBawEsTkUZBDajKbd5LiHkmMGf.jpg
168,Fantastic Four,-0.4649713038307582,0.9747547048287448,0.16908949443345023,-0.32040973574507686,-0.5771980532050242,-0.5391214016174976,/cDroz5qSlP8xZ6tOpeYoPkBvKyL.jpg
169,Pirates of the Caribbean: Dead Men Tell No Tales,0.16942835544941928,0.8420006085676517,-0.38806903884547045,-0.7129630156278395,-0.36088263399915577,-1.1670140917139047,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg
170,How to Train Your Dragon: The Hidden World,-0.2147327632914283,0.5483203172335072,-2.0458133844146786,0.9450805280812969,4.757593029441006,-0.6339294507911006,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg
171,Furious 7,-1.5519218112022521,1.7618249139451663,1.5977355723995688,0.7587770280846428,-0.693509032413733,-0.7681069432043983,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg
172,American Hustle,-0.336061870034271,-0.38932210931552774,0.6769683911156406,-0.6583562726055971,-0.9503049408830446,-0.27168055341064096,/z6O1KDhfWDTm5ZBr6Ovr0eg8LqO.jpg
173,Inglourious Basterds,-0.28903202159746133,-0.3645377178948568,1.6311290738571746,1.1594129876272723,-1.2029303336903194,-0.6835017207128005,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
174,17 Again,0.7421493738810746,-1.6737033784128168,-0.41097350529630944,0.7879211099585274,0.539232424154252,1.3687019226914194,/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg
175,28 Days Later,-1.1187872084242405,-0.5639376350628283,2.387477182181822,0.2543047825087999,-1.5162044496104852,-1.571431537858827,/sQckQRt17VaWbo39GIu0TMOiszq.jpg
176,Misery,-0.7663065321450104,-0.5035938014720769,0.1618184572932027,1.451760381942398,-0.3660499760907716,-0.41085472662985356,/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg
177,The Incredible Hulk,-0.32326904976348747,1.0749941967532846,0.9249098371409065,-0.1502440335607769,-0.8551118527147428,-0.4292929409331249,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg
178,Iron Man,0.3496807192558564,0.7495014831795421,-0.4530311608111122,-0.7505078164659456,-0.48921294211116334,-0.25954877145922806,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg
179,The Mummy Returns,-0.1611260485148548,0.8166832673599216,0.3081719558253862,-0.9504185185700819,-0.0532752943821959,-0.5194847784631527,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg
180,Moon,-0.3107737148950677,-1.7840419062296087,-0.3484892142841202,-0.2751888598419647,-0.24635481960014366,-0.8402817642156208,/mnYLkS2NB6676Whpl5VKU3J7oc7.jpg
181,The Adventures of Tintin,-0.06325723946630277,0.354028307293175,-0.737896746679954,0.5316466888005634,-0.44939056867353105,-0.36889675166297153,/fQZ3sLR1Fi63NMsNRbjm9q5qODJ.jpg
182,Saw,-1.521323610652981,-0.30751729073269113,2.206828241890558,1.395309563195806,-1.4173300618883027,-0.8685170702854609,/rLNSOudrayDBo1uqXjrhxcjODIC.jpg
183,District 9,-0.982918037351059,-1.1682351942740585,0.27495814794147266,-1.5335432614989262,-0.1850934658654981,-0.11005477515184292,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg
184,Captain America: The First Avenger,0.23370810473063391,1.4286814075329426,-0.7723568182281788,-0.5931891581621844,-0.3543895011225306,-0.4149891277761807,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg
185,Big Hero 6,1.9015403499567196,1.6603034300248678,-2.7095595057200352,-0.38315774558206184,2.4576103295224976,1.0675573583181457,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg
186,Mission: Impossible - Rogue Nation,-1.0907968077566697,1.3506077463332171,-0.12428860763059196,-0.3114277809315382,-0.8990427660883353,-0.3041109440608851,/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg
187,The Fifth Element,0.405063794978403,1.1761500747979248,-0.25187590691174355,-0.10124467209359819,-0.7577430732458668,-0.04030632250789624,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg
188,Minority Report,-1.0310607765822126,0.914879774499201,0.9542870513126163,0.975193351685212,-1.3140512322731006,-0.3819058518152284,/qtgFcnwh9dAFLocsDk2ySDVS8UF.jpg
189,The Devil's Advocate,-0.28310859014583367,-1.1447690898682505,2.33189068458019,2.687994723625821,-1.603629371081579,-0.29683175169810394,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg
190,Night at the Museum: Secret of the Tomb,0.5186661522821329,0.1257327047162788,-0.7344185677233972,-0.7834280086247974,0.2000970287693443,1.439203411695955,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg
191,Star Wars: The Last Jedi,0.14869052277383024,1.27368806756464,0.22557094603339678,-0.3856474699467701,0.008192255961177753,0.117088551404735,/ySaaKHOLAQU5HoZqWmzDIj1VvZ1.jpg
192,Star Wars: The Rise of Skywalker,0.38591795540651963,1.106595849867213,-0.19670681951465463,-0.7816797710474609,0.11287352840800209,-0.09115805929180441,/db32LaOibwEliAmSL2jjDF6oDdj.jpg
193,Enemy,0.05353203268568897,-0.5101221183174842,0.10987386510744533,1.7710532639614158,-0.19975530533138833,-1.0747962601719174,/vf40tyDRKZsBmaLsYeopzfFLzLx.jpg
194,The Twilight Saga: New Moon,-0.17810193458709248,-0.7065688267225568,-1.4829548344013572,-0.20119963262589224,2.605469914602078,-1.1558185114263815,/k2qTooPlHffgNABNWxeJdGMglPK.jpg
195,50 First Dates,1.9739637782774473,-0.47470305372827304,-0.550935594466739,-0.1715818226994356,1.711091695098026,1.757183799809716,/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg
196,The Proposal,0.32101610498097044,-1.5805391391963448,-0.8088097679740157,0.4528082580913956,0.9743782502214828,0.8289988019670049,/6stnAm1wSek8ZrislwK4xGTyCnt.jpg
197,Lord of War,-0.2553538712160839,-0.24455999313423654,1.561283479021458,0.7143223703565043,-0.8487880019211079,-0.04508908109102971,/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg
198,Night at the Museum: Battle of the Smithsonian,2.7044522240785103,1.2887293007347784,-1.2895394430600615,-0.6154891880252149,1.0011492541059268,1.1121947008127664,/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg
199,Jackie Brown,-0.33302495995685377,-0.46329692803034866,0.2554007091111826,0.9909052210653938,-0.5612866112810762,-0.015094882224118943,/rOUx7qg4KmEh1juEDwqzbDSL1Nr.jpg
200,A Clockwork Orange,-1.1646305020601102,-0.23138281203455346,-0.014970228674329513,-0.8385076986600631,-0.1378112423579716,0.08408513575556163,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg
201,Transformers,0.14666935984033316,0.9509142105125872,0.12343316073560302,-0.4159014687463425,-0.7376546561263424,0.6349697039150901,/1P7w3AImoEOWJX7nn3fdaKDfEQA.jpg
202,Pirates of the Caribbean: On Stranger Tides,-0.376764241317024,0.8232101887782295,-0.5991708657592453,-0.40479747542166483,-0.36244516587485115,-0.6473760283137483,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg
203,Sin City,-0.3088667574140362,0.47180631416889734,1.2334296918918115,0.8888040373620426,-0.7527367883148116,-0.004984046837376641,/i66G50wATMmPrvpP95f0XP6ZdVS.jpg
204,22 Jump Street,1.7304482847993206,1.0610314180255842,-0.12765613282703525,-0.6500200031872198,-0.05839951868066287,1.8898834669559983,/850chzYHYbT3IISl6Q7dbBuFP2B.jpg
205,The Hangover,-0.029556170119606998,-0.8752714309020796,-1.0479130570700552,-0.44031479866626383,-0.1819424663547558,1.9922908683591107,/A0uS9rHR56FeBtpjVki16M5xxSW.jpg
206,Clash of the Titans,-0.7938492901896079,0.951788876940429,0.41067403442889394,-0.4845848002676171,-0.8163258357740314,-1.0441119440839608,/6iHYLipwEyZUPNO8MM3l1yHDaFE.jpg
207,Star Trek Beyond,-2.060911142199807,0.8797415247053658,0.3837863530612423,-0.5573126761781513,-0.5612298259610415,-0.25854509939824083,/m7SHlvcGfCkbzk2xP7XHDOI6o93.jpg
208,The Empire Strikes Back,0.11351095113685719,1.548245338463848,-0.10417062363653816,-0.37500920591081266,0.2833151342778293,0.005978955063717462,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg
209,Return of the Jedi,1.605649365801037,1.8775670880964597,-0.6275556989101794,0.3053098627265197,0.840922408006348,0.5286572071811703,/jQYlydvHm3kUix1f8prMucrplhm.jpg
210,Star Wars: Episode I - The Phantom Menace,0.23835290167057488,1.0052025663391628,0.21335630243384474,-0.6688310191204454,-0.5411934756106032,-0.32133522961075217,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg
211,Star Wars: Episode II - Attack of the Clones,0.054759771273073306,2.0416967623790514,0.19418548876958325,-0.4014353574468211,-0.00048097355281174044,0.05887426694547682,/oZNPzxqM2s5DyVWab09NTQScDQt.jpg
212,Star Wars: Episode III - Revenge of the Sith,-1.6098892349239062,0.886177683728566,-1.7703673573366694,-0.9180147038175283,1.8594654476577608,-0.7562757586968865,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg
213,American Sniper,-0.4836117313136884,0.2792769473119684,0.09677163779697573,-0.621224784113773,0.6200253490484828,0.18459619125042126,/i1U46OwMc6vlm7OoSUKfqUH615e.jpg
214,Hulk,-1.165672147661111,1.5505919061669888,0.82070889071748,0.2304624568201043,-0.6963551321788818,-0.15087138540668352,/UllIft2jLSBaay3zQyMV4GNdfy.jpg
215,The Amazing Spider-Man,-0.5165719958181056,1.2921984398448125,-1.5659030874938833,0.18824189380663497,0.3708550419542759,-0.15517631270609825,/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg
216,The Others,-1.9149909543145915,-0.5359648517427109,2.7850395342611085,1.7884363742024532,-1.0569957546890312,-0.6638128550531792,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg
217,Amélie,0.7572725783025253,-0.39360076709306097,-0.4357954067105716,-0.9650751851421588,1.107052830566486,1.05893001959004,/vZ9NhNbQQ3yhtiC5sbhpy5KTXns.jpg
218,Birdman or (The Unexpected Virtue of Ignorance),1.8691710108115756,-1.1625157182604797,-0.46024921503264377,-0.1966765131445064,-0.09955134384800571,1.2892914211647148,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg
219,Zodiac,-0.9017648477385426,0.4905667143855878,1.781676055970161,2.2688449428870614,-2.3290685218432765,-1.310593948405755,/6YmeO4pB7XTh8P8F960O1uA14JO.jpg
220,The Butterfly Effect,-1.0249509207785554,-0.6228120362108416,1.110616703457951,0.8994106279471129,-0.5044904711214928,-0.6983360257128496,/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg
221,Neighbors,0.20813871069980386,-1.270369137509272,0.12857435056664615,-0.9654494592940415,-0.24209185288124843,1.5559687189216287,/sN1RU08CMi8xkRIibremh3AOdgw.jpg
222,Back to the Future Part III,0.5206561033725365,-0.20572154376590562,-0.47482994602854145,-0.732247405848665,-0.8227333838989714,1.1201413790117478,/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg
223,Braveheart,-1.298013298379821,-0.07408273565687225,0.841633092438569,-0.14443312688229354,-0.8020064898881002,-0.8387511614709489,/or1gBugydmjToAEq7OZY0owwFk.jpg
224,Fantastic Four: Rise of the Silver Surfer,2.266104682334072,1.48514736511634,-0.29199542822644153,0.4364199119804211,-0.2546259512867198,-0.494831645164209,/1rxTraSO45jbvTrCeSvJ6RmOu1b.jpg
225,Chappie,-0.7390079239539088,0.22341869226706265,0.6836163185235451,-0.5173738512918414,-1.028862143119032,0.3874287445878601,/uuDUpzlMFomdSfNWlpEPS9nVZWV.jpg
226,The Maze Runner,-0.29189994728105945,0.5331127857283996,-0.30518400226598713,1.5358547631643802,-0.4476480810271829,-1.3869175110169367,/ode14q7WtDugFDp78fo9lCsmay9.jpg
227,Zombieland,-0.36821633377968355,-0.8909578841193658,2.897409543697005,0.210850480235025,-1.7086451969260774,1.492968979915019,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
228,Death Proof,-0.8431471377398878,0.8754520374594019,1.7283059374927388,0.7862468552038829,-2.02362952723119,1.2517322765488177,/vtu6H4NWnQVqEp3aanUq3hNeeot.jpg
229,(500) Days of Summer,0.7612891122929282,-1.1624102621372812,-0.3885068085020811,-0.36140517849937964,1.2642324812084704,1.0591730635875152,/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg
230,Lara Croft: Tomb Raider,-0.6093906705490082,1.1754503178021962,0.22552086785875736,-0.6289383674545325,-0.25435691252833437,-1.0883155483115166,/sJpl1EfHGZhbKtZ3fWTlwrpM1tH.jpg
231,Avatar,-0.20213833358386385,0.5915605241078907,-0.7543112054565285,-0.890084591714659,1.2637966009968962,-0.8112643604657988,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg
232,"Love, Rosie",1.4097058343362128,-1.6041603009965986,-0.6639201112830472,-0.3654724649225662,2.444521085462515,1.2386168868523089,/8Mf9GgyNv5jjLAAPGsom9skH2Du.jpg
233,Crimson Peak,0.21296830609644637,-0.8892603053092142,1.7647262402908765,1.1546095484573988,-0.7471364378193541,-1.0745730318251336,/f9TOb5anVwZeSbYjU1qNxPk3KUk.jpg
234,Training Day,-0.5515060166455968,0.16614015482281325,0.29651843750966994,-0.38313167723852615,-0.016149979583204584,-0.2011895585338035,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg
235,Despicable Me,0.7806862802056094,-0.4589946950884273,-1.2243905666307002,-1.0697133690746836,1.6132825202524437,1.0216619501378232,/9lOloREsAhBu0pEtU0BgeR1rHyo.jpg
236,The Man from U.N.C.L.E.,1.0372304955485134,1.1080408523967697,-0.269135915556268,-0.876492987426406,-0.4884238864965345,1.7071133588175538,/y5yZaForGSJbPD66Cvq9AT5WMAD.jpg
237,"I, Robot",-1.2060151839125302,0.49027318172328477,0.09295044765393491,0.10041088155171225,-0.9163885661462686,-0.7153350867503384,/efwv6F2lGaghjPpBRSINHtoEiZB.jpg
238,The Book of Eli,0.6862213382943883,0.6896320789003358,-0.09712338577035257,0.3700970198067435,-0.5488873983492676,-0.9370003788405066,/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg
239,TRON: Legacy,-0.41224698390706527,0.8957618030455077,-0.2554061033014673,-0.7864761808613935,-0.48630384155542095,0.18531680703008804,/vuifSABRpSnxCAOxEnWpNbZSXpp.jpg
240,The Imitation Game,0.14908133489470826,-0.4972340092840768,0.6760008337090144,1.1328936167239154,-0.9217866372438285,-0.3104649672818529,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg
241,National Treasure,-0.6609118783563646,1.7425512072613565,-0.36666153632950893,2.8146501184063317,-0.1883890889628087,-0.7758433145216564,/pxL6E4GBOPUG6CdkO9cUQN5VMwI.jpg
242,Ratatouille,1.8468603240832466,-0.6912542886196953,-0.4879013938254499,-1.350245844895877,1.3970095273279484,1.2545114409496283,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
243,Predestination,-0.5794926197564743,0.7862803616604486,0.1663098021439893,2.2767539882664845,-0.713916277139581,-0.7692583885526926,/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg
244,Spectre,0.1879759686892174,1.2876223334628303,-0.09498357144580724,0.8606888188860605,-0.7910365179031281,-0.8565732700997611,/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg
245,Dead Poets Society,-0.19911378659418294,-1.5223506242601565,-0.43882070526386713,-0.7158537624518084,-0.595244069952834,-0.8123750840359624,/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg
246,Kingsman: The Secret Service,0.670150648391145,1.9873358681967535,-0.6377452593606651,0.09033424008369167,0.5613974674107324,1.2226830117147727,/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg
247,Inferno,0.21850713544787667,0.4041746856376101,-0.010088137042522356,1.9865190394590968,-0.7743410643328063,-1.141916529825637,/cnqvFvjAaV28F1tU7986VVg0WP7.jpg
248,X-Men Origins: Wolverine,-0.6437481511760857,1.0383806545180079,0.07510429673806822,-0.8702306123224971,-0.36108809435122785,-0.3949378474165234,/yj8LbTju1p7CUJg7US2unSBk33s.jpg
249,Batman v Superman: Dawn of Justice,-0.8128441900123945,1.2409569533709877,-0.6137651287464531,-0.04733772672421212,0.43550172820227984,0.29767423842296853,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg
250,American Pie,-0.5696086064148049,-1.1149795439516068,-1.1990581153530184,-0.7996525477705949,0.3919823131485506,1.3049544314597163,/5P68by2Thn8wHAziyWGEw2O7hco.jpg
251,Gone Girl,-1.9663956682975905,-1.0105664528151546,0.0793125512809073,1.7506318823086537,0.3699954440029679,-0.6265804884484556,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg
252,The Breakfast Club,0.14928800150040802,-1.387608143771595,-0.9431958258819197,-0.486450547542276,-0.1299890075752411,0.7264825239890305,/wM9ErA8UVdcce5P4oefQinN8VVV.jpg
253,Rush Hour,-0.003679214141102435,0.588267196885673,0.7209977642577922,-0.09751755136575435,-0.8658721664643857,1.6782118923654687,/nwPhAsfnb7f46bZkWLG7IRP5HXr.jpg
254,Minions,1.121218031867444,0.24175779276696124,0.09515059446602019,-0.3939817132566707,-0.12662129640904513,1.7364653518596882,/dr02BdCNAUPVU07aOodwPYv6HCf.jpg
255,L.A. Confidential,-0.9630608120756409,-0.19687057628126273,1.1519293411508902,2.5264281474229398,-0.4629468679230778,-0.21696890535966037,/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg
256,Orphan,-0.07980357798575383,-0.9255521519033466,1.2548928527850136,0.42794567881723755,-1.001118967233714,-0.7910488492890064,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg
257,Ted 2,-1.2267414879208012,-0.6709204906779863,-0.4819508646688865,-1.1505589795377844,-0.2743708904389319,1.1881651132136042,/38C91I7Xft0gyY7BITm8i4yvuRb.jpg
258,Saw II,-0.09795954271565831,-0.7171284489714801,1.3401223590007127,-0.051520423226639335,-0.7590408700070598,-0.28640986010041125,/gTnaTysN8HsvVQqTRUh8m35mmUA.jpg
259,Fifty Shades of Grey,-0.03604561838957537,-1.6343737307542918,0.04872412650964743,0.8546574844694472,-0.34341450144016905,-0.5972767204857555,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg
260,Indiana Jones and the Kingdom of the Crystal Skull,0.7417962601615187,0.9230491613205916,-1.1066726567695484,-0.868494039800542,0.5706328105773151,-0.715649739481357,/56As6XEM1flWvprX4LgkPl8ii4K.jpg
261,The Terminator,-0.7746810711877815,0.3078233863395791,0.541018638889661,0.6055623420911197,-1.0587453771098307,-0.4599498240024809,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg
262,Pirates of the Caribbean: The Curse of the Black Pearl,-0.8422306862728699,1.718798330659863,0.31704243373008023,-0.18603958147013258,-0.7293282034976127,-0.1730365880210797,/kvDwL2gTf6yxujbsWbsGQB3Z9Wa.jpg
263,The Fault in Our Stars,2.9294647131261713,-1.4553784721907717,-1.1939927831276456,-0.479209006127533,1.131735619390136,-0.464045100303153,/kcVuktIlrn9SAN1uBmPDnocTQmF.jpg
264,Sausage Party,0.7763618008624186,-0.19806782490364894,-0.423405865196592,-1.3234019061164064,-0.3436469063452425,0.6336699491664435,/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg
265,Scott Pilgrim vs. the World,0.22554247094047153,-0.07996316285599382,-0.5560086754387944,-0.4411257658130453,0.9541666626513399,1.3038926139466214,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg
266,Non-Stop,-1.7291357526713933,0.673921517791506,0.058390769489263195,1.8376411398823185,-0.8857382422090487,-0.39156541119432375,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg
267,Cloudy with a Chance of Meatballs,0.07831709560904421,-1.1825965940465002,-0.8685022615245646,-1.1863418700120953,-0.06288351696975937,1.4870078134897378,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg
268,Law Abiding Citizen,-1.4287304407885921,-0.5415532351326596,0.9604146662650233,1.2976330512358647,-0.776257853624102,-0.7051506498864565,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg
269,Fury,-1.0268132717669816,-0.2966556042358358,0.5212105937130059,-0.16503502055788102,-0.8502503378080442,-1.4401722433503403,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg
270,The Blind Side,0.8829962070849444,-1.604568751652462,-0.6605391438757807,-0.39804164871939607,-0.6647504406351858,-0.4715871842527509,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg
271,The Interview,0.03320920285698211,0.21977868290990946,0.11517417911189645,-0.8913835523716579,-1.3483829208476623,1.6611426347390117,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg
272,The Cabin in the Woods,-0.36392821748761284,-1.049871022541645,1.707731907297314,0.42385137761435654,-0.9419888527955361,0.194478157696742,/zZZe5wn0udlhMtdlDjN4NB72R6e.jpg
273,Space Jam,0.8344042913711796,-0.5266368111886278,-0.43011487096070006,-0.8672046997130474,0.16718863414033752,2.9107138829957324,/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
274,The Town,-0.6662880257773255,-0.6343114885502532,0.6167996024107139,1.1413076179548203,0.06174345270126614,-0.19227251572261397,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg
275,Kick-Ass,2.504722210119607,1.278223046615155,-0.38166644697870017,-0.840899981449508,0.19201449268291598,0.3745905367424939,/iHMbrTHJwocsNvo5murCBw0CwTo.jpg
276,Stand by Me,0.5886885230323112,-1.2343646932395866,-0.3012870650163376,-0.8638982928297996,0.045112675820668066,-0.6753273655694242,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
277,Sucker Punch,-0.3777102521512208,0.24676227936620265,0.04673920976941105,1.2848618784559862,-0.9840125604175177,-0.2117833804444956,/jtaUDnvIiHUd2ranDcjB5AbPx6o.jpg
278,The Godfather,-0.6571417930578796,-0.6638076687787763,1.2192637785162281,-0.45950362640109427,0.18878526285162237,0.005697691909433471,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
279,Paranormal Activity,-0.8141508871566397,-1.2634102976112587,2.591218025719348,1.6984523115719448,-0.3865093201274363,-0.4003678741003815,/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg
